user_id,subscription_type,country,device,cohort,days_since_last_seen,churned
2227,Basic,Spain,Laptop,2022-09,4,False
2228,Standard,United States,Tablet,2022-09,8,False
2229,Standard,Canada,Smartphone,2022-09,6,False
2230,Basic,United States,Laptop,2022-09,4,False
2231,Premium,United States,Smartphone,2022-10,9,False
2232,Basic,Canada,Laptop,2022-10,255,True
2233,Standard,United Kingdom,Smartphone,2022-10,1,False
2234,Premium,Australia,Tablet,2022-10,193,True
2235,Basic,Germany,Laptop,2022-10,3,False
2236,Premium,France,Smart TV,2022-10,1,False
2237,Basic,Brazil,Smart TV,2022-10,94,True
2238,Standard,Mexico,Smartphone,2022-10,6,False
2239,Standard,Spain,Smart TV,2022-10,15,False
2240,Basic,Italy,Laptop,2022-10,88,True
2241,Premium,Spain,Tablet,2022-10,94,True
2242,Basic,Spain,Smart TV,2022-10,19,False
2243,Standard,United States,Laptop,2022-11,165,True
2244,Premium,Canada,Smart TV,2022-11,3,False
2245,Basic,United States,Smart TV,2022-11,0,False
2246,Basic,United States,Smart TV,2022-11,14,False
2247,Basic,Canada,Tablet,2022-11,3,False
2248,Standard,United Kingdom,Tablet,2022-11,8,False
2249,Premium,Australia,Smartphone,2022-11,1,False
2250,Basic,Germany,Tablet,2022-11,1,False
2251,Basic,France,Laptop,2022-11,26,False
2252,Premium,Brazil,Tablet,2022-11,5,False
2253,Standard,Mexico,Laptop,2022-11,222,True
2254,Standard,Spain,Laptop,2022-11,77,True
2255,Basic,Italy,Laptop,2022-10,0,False
2256,Premium,Spain,Laptop,2022-10,224,True
2257,Standard,Spain,Laptop,2022-10,0,False
2258,Basic,United States,Laptop,2022-10,109,True
2259,Standard,Canada,Laptop,2022-10,2,False
2260,Premium,United States,Tablet,2022-10,109,True
2261,Basic,United States,Tablet,2022-09,3,False
2262,Premium,Canada,Smartphone,2022-09,10,False
2263,Standard,United Kingdom,Tablet,2022-09,270,True
2264,Basic,Australia,Smartphone,2022-09,28,False
2265,Standard,Germany,Tablet,2022-08,25,False
2266,Premium,France,Tablet,2022-08,244,True
2267,Basic,Brazil,Smartphone,2022-08,11,False
2268,Standard,Mexico,Smart TV,2022-08,1,False
2269,Premium,Spain,Smartphone,2022-08,266,True
2270,Basic,Italy,Smart TV,2022-07,41,True
2271,Premium,Spain,Laptop,2022-07,66,True
2272,Basic,Spain,Smart TV,2022-07,182,True
2273,Standard,United States,Smartphone,2022-07,179,True
2274,Standard,Canada,Tablet,2022-07,6,False
2275,Basic,United States,Smart TV,2022-07,68,True
2276,Premium,United States,Smartphone,2022-07,79,True
2277,Basic,Canada,Smart TV,2022-07,188,True
2278,Standard,United Kingdom,Tablet,2022-07,276,True
2279,Premium,Australia,Smart TV,2022-07,4,False
2280,Basic,Germany,Smart TV,2022-07,19,False
2281,Premium,France,Tablet,2022-07,285,True
2282,Basic,Brazil,Smartphone,2022-07,197,True
2283,Standard,Mexico,Smart TV,2022-07,274,True
2284,Standard,Spain,Smartphone,2022-07,332,True
2285,Basic,Italy,Smartphone,2022-07,346,True
2286,Premium,Spain,Laptop,2022-07,179,True
2287,Basic,Spain,Tablet,2022-07,175,True
2288,Standard,United States,Smartphone,2022-08,0,False
2289,Premium,Canada,Tablet,2022-08,4,False
2290,Basic,United States,Smartphone,2022-08,167,True
2291,Premium,United States,Laptop,2022-08,32,True
2292,Basic,Canada,Smart TV,2022-08,302,True
2293,Standard,United Kingdom,Tablet,2022-08,147,True
2294,Standard,Australia,Smartphone,2022-08,11,False
2295,Basic,Germany,Smart TV,2022-08,255,True
2296,Premium,France,Smartphone,2022-09,2,False
2297,Basic,Brazil,Laptop,2022-09,2,False
2298,Standard,Mexico,Tablet,2022-09,5,False
2299,Premium,Spain,Smartphone,2022-09,1,False
2300,Basic,Italy,Tablet,2022-09,4,False
2301,Premium,Spain,Laptop,2022-10,10,False
2302,Basic,Spain,Smartphone,2022-10,0,False
2303,Standard,United States,Laptop,2022-10,23,False
2304,Standard,Canada,Tablet,2022-10,2,False
2305,Basic,United States,Smartphone,2022-10,9,False
2306,Premium,United States,Smart TV,2022-10,31,True
2307,Basic,Canada,Smartphone,2022-10,90,True
2308,Standard,United Kingdom,Smart TV,2022-10,12,False
2309,Premium,Australia,Smartphone,2022-10,8,False
2310,Basic,Germany,Tablet,2022-10,179,True
2311,Premium,France,Smart TV,2022-10,87,True
2312,Basic,Brazil,Smartphone,2022-11,2,False
2313,Standard,Mexico,Tablet,2022-11,75,True
2314,Standard,Spain,Smart TV,2022-11,188,True
2315,Basic,Italy,Laptop,2022-11,10,False
2316,Premium,Spain,Tablet,2022-11,68,True
2317,Basic,Spain,Smart TV,2022-11,230,True
2318,Standard,United States,Smart TV,2022-11,12,False
2319,Premium,Canada,Smart TV,2022-11,17,False
2320,Basic,United States,Smart TV,2022-11,6,False
2321,Basic,United States,Smart TV,2022-11,221,True
2322,Basic,Canada,Smart TV,2022-11,65,True
2323,Standard,United Kingdom,Laptop,2022-11,174,True
2324,Premium,Australia,Smart TV,2022-11,3,False
2325,Basic,Germany,Laptop,2022-11,5,False
2326,Basic,France,Tablet,2022-11,2,False
2327,Premium,Brazil,Tablet,2022-10,2,False
2328,Standard,Mexico,Laptop,2022-10,1,False
2329,Standard,Spain,Smart TV,2022-10,1,False
2330,Basic,Italy,Smartphone,2022-10,18,False
2331,Premium,Spain,Smart TV,2022-10,27,False
2332,Standard,Spain,Smart TV,2022-10,14,False
2333,Basic,United States,Tablet,2022-09,0,False
2334,Standard,Canada,Smartphone,2022-09,2,False
2335,Premium,United States,Laptop,2022-09,143,True
2336,Basic,United States,Smartphone,2022-08,1,False
2337,Premium,Canada,Smartphone,2022-08,1,False
2338,Standard,United Kingdom,Tablet,2022-08,311,True
2339,Basic,Australia,Smartphone,2022-07,259,True
2340,Standard,Germany,Laptop,2022-07,2,False
2341,Premium,France,Tablet,2022-07,49,True
2342,Basic,Brazil,Smart TV,2022-07,320,True
2343,Standard,Mexico,Laptop,2022-07,177,True
2344,Premium,Spain,Tablet,2022-07,7,False
2345,Basic,Italy,Smartphone,2022-07,17,False
2346,Premium,Spain,Smartphone,2022-07,10,False
2347,Basic,Spain,Smart TV,2022-07,8,False
2348,Standard,United States,Smart TV,2022-07,8,False
2349,Standard,Canada,Tablet,2022-07,289,True
2350,Basic,United States,Laptop,2022-07,283,True
2351,Premium,United States,Smartphone,2022-07,19,False
2352,Basic,Canada,Smart TV,2022-07,8,False
2353,Standard,United Kingdom,Laptop,2022-07,275,True
2354,Premium,Australia,Smart TV,2022-07,273,True
2355,Basic,Germany,Laptop,2022-07,67,True
2356,Premium,France,Smartphone,2022-07,1,False
2357,Basic,Brazil,Smartphone,2022-07,8,False
2358,Standard,Mexico,Smartphone,2022-08,317,True
2359,Standard,Spain,Laptop,2022-08,252,True
2360,Basic,Italy,Tablet,2022-08,9,False
2361,Premium,Spain,Smartphone,2022-08,3,False
2362,Basic,Spain,Smartphone,2022-08,6,False
2363,Standard,United States,Smart TV,2022-08,255,True
2364,Premium,Canada,Smart TV,2022-08,6,False
2365,Basic,United States,Smartphone,2022-09,7,False
2366,Premium,United States,Smart TV,2022-09,280,True
2367,Basic,Canada,Tablet,2022-09,131,True
2368,Standard,United Kingdom,Laptop,2022-09,6,False
2369,Standard,Australia,Smartphone,2022-09,207,True
2370,Basic,Germany,Laptop,2022-09,3,False
2371,Premium,France,Smartphone,2022-10,0,False
2372,Basic,Brazil,Tablet,2022-10,12,False
2373,Standard,Mexico,Tablet,2022-10,218,True
2374,Premium,Spain,Tablet,2022-10,243,True
2375,Basic,Italy,Laptop,2022-10,90,True
2376,Premium,Spain,Smart TV,2022-10,3,False
2377,Basic,Spain,Tablet,2022-10,5,False
2378,Standard,United States,Smart TV,2022-10,2,False
2379,Standard,Canada,Smartphone,2022-10,3,False
2380,Basic,United States,Smartphone,2022-10,231,True
2381,Premium,United States,Laptop,2022-10,228,True
2382,Basic,Canada,Tablet,2022-11,3,False
2383,Standard,United Kingdom,Tablet,2022-11,164,True
2384,Premium,Australia,Smart TV,2022-11,76,True
2385,Basic,Germany,Tablet,2022-11,221,True
2386,Premium,France,Smartphone,2022-11,164,True
2387,Basic,Brazil,Smartphone,2022-11,218,True
2388,Standard,Mexico,Tablet,2022-11,2,False
2389,Standard,Spain,Smart TV,2022-11,78,True
2390,Basic,Italy,Smartphone,2022-11,158,True
2391,Premium,Spain,Tablet,2022-11,30,False
2392,Basic,Spain,Tablet,2022-11,3,False
2393,Standard,United States,Tablet,2022-11,1,False
2394,Premium,Canada,Smartphone,2022-11,6,False
2395,Basic,United States,Smart TV,2022-11,4,False
2396,Basic,United States,Smartphone,2022-10,15,False
2397,Basic,Canada,Smartphone,2022-10,85,True
2398,Standard,United Kingdom,Smart TV,2022-10,5,False
2399,Premium,Australia,Tablet,2022-10,247,True
2400,Basic,Germany,Laptop,2022-10,31,True
2401,Basic,France,Laptop,2022-10,3,False
2402,Premium,Brazil,Smartphone,2022-10,111,True
2403,Standard,Mexico,Laptop,2022-09,124,True
2404,Standard,Spain,Tablet,2022-09,271,True
2405,Basic,Italy,Smart TV,2022-09,138,True
2406,Premium,Spain,Smart TV,2022-08,235,True
2407,Standard,Spain,Smartphone,2022-08,143,True
2408,Basic,United States,Smartphone,2022-08,29,False
2409,Standard,Canada,Laptop,2022-08,54,True
2410,Premium,United States,Smartphone,2022-08,2,False
2411,Basic,United States,Smartphone,2022-08,73,True
2412,Premium,Canada,Smart TV,2022-08,5,False
2413,Standard,United Kingdom,Tablet,2022-07,337,True
2414,Basic,Australia,Smart TV,2022-07,60,True
2415,Standard,Germany,Smart TV,2022-07,1,False
2416,Premium,France,Tablet,2022-07,277,True
2417,Basic,Brazil,Smart TV,2022-07,8,False
2418,Standard,Mexico,Laptop,2022-07,300,True
2419,Premium,Spain,Smart TV,2022-07,8,False
2420,Basic,Italy,Laptop,2022-07,190,True
2421,Premium,Spain,Smart TV,2022-07,66,True
2422,Basic,Spain,Smart TV,2022-07,66,True
2423,Standard,United States,Laptop,2022-07,271,True
2424,Standard,Canada,Laptop,2022-07,181,True
2425,Basic,United States,Tablet,2022-07,60,True
2426,Premium,United States,Smartphone,2022-07,57,True
2427,Basic,Canada,Smartphone,2022-08,16,False
2428,Standard,United Kingdom,Tablet,2022-08,267,True
2429,Premium,Australia,Smartphone,2022-08,160,True
2430,Basic,Germany,Tablet,2022-08,307,True
2431,Premium,France,Smart TV,2022-08,304,True
2432,Basic,Brazil,Tablet,2022-08,5,False
2433,Standard,Mexico,Tablet,2022-08,35,True
2434,Standard,Spain,Smart TV,2022-08,1,False
2435,Basic,Italy,Smartphone,2022-09,285,True
2436,Premium,Spain,Smart TV,2022-09,274,True
2437,Basic,Spain,Smart TV,2022-09,0,False
2438,Standard,United States,Smart TV,2022-09,7,False
2439,Premium,Canada,Laptop,2022-09,266,True
2440,Basic,United States,Laptop,2022-09,114,True
2441,Premium,United States,Smartphone,2022-10,6,False
2442,Basic,Canada,Smartphone,2022-10,17,False
2443,Standard,United Kingdom,Laptop,2022-10,201,True
2444,Standard,Australia,Smartphone,2022-10,96,True
2445,Basic,Germany,Smartphone,2022-10,182,True
2446,Premium,France,Tablet,2022-10,8,False
2447,Basic,Brazil,Tablet,2022-10,178,True
2448,Standard,Mexico,Tablet,2022-10,6,False
2449,Premium,Spain,Smart TV,2022-10,234,True
2450,Basic,Italy,Smartphone,2022-10,230,True
2451,Premium,Spain,Tablet,2022-10,1,False
2452,Basic,Spain,Tablet,2022-11,0,False
2453,Standard,United States,Smartphone,2022-11,3,False
2454,Standard,Canada,Smartphone,2022-11,4,False
2455,Basic,United States,Tablet,2022-11,160,True
2456,Premium,United States,Smartphone,2022-11,73,True
2457,Basic,Canada,Tablet,2022-11,4,False
2458,Standard,United Kingdom,Smart TV,2022-11,180,True
2459,Premium,Australia,Smart TV,2022-11,2,False
2460,Basic,Germany,Smart TV,2022-11,164,True
2461,Premium,France,Laptop,2022-11,221,True
2462,Basic,Brazil,Smart TV,2022-11,66,True
2463,Standard,Mexico,Smart TV,2022-11,17,False
2464,Standard,Spain,Smartphone,2022-11,72,True
2465,Basic,Italy,Tablet,2022-11,9,False
2466,Premium,Spain,Laptop,2022-10,0,False
2467,Basic,Spain,Smartphone,2022-10,4,False
2468,Standard,United States,Smartphone,2022-10,87,True
2469,Premium,Canada,Laptop,2022-10,1,False
2470,Basic,United States,Tablet,2022-10,4,False
2471,Basic,United States,Smartphone,2022-10,15,False
2472,Basic,Canada,Tablet,2022-09,11,False
2473,Standard,United Kingdom,Laptop,2022-09,200,True
2474,Premium,Australia,Smart TV,2022-09,232,True
2475,Basic,Germany,Tablet,2022-09,31,True
2476,Basic,France,Tablet,2022-08,230,True
2477,Premium,Brazil,Laptop,2022-08,1,False
2478,Standard,Mexico,Tablet,2022-08,153,True
2479,Standard,Spain,Laptop,2022-08,159,True
2480,Basic,Italy,Laptop,2022-08,169,True
2481,Premium,Spain,Laptop,2022-08,11,False
2482,Standard,Spain,Laptop,2022-08,65,True
2483,Basic,United States,Laptop,2022-07,262,True
2484,Standard,Canada,Smart TV,2022-07,55,True
2485,Premium,United States,Tablet,2022-07,326,True
2486,Basic,United States,Smartphone,2022-07,334,True
2487,Premium,Canada,Smart TV,2022-07,2,False
2488,Standard,United Kingdom,Smartphone,2022-07,9,False
2489,Basic,Australia,Smartphone,2022-07,5,False
2490,Standard,Germany,Smart TV,2022-07,338,True
2491,Premium,France,Smartphone,2022-07,8,False
2492,Basic,Brazil,Laptop,2022-07,183,True
2493,Standard,Mexico,Smart TV,2022-07,285,True
2494,Premium,Spain,Smart TV,2022-07,3,False
2495,Basic,Italy,Laptop,2022-07,181,True
2496,Premium,Spain,Smart TV,2022-07,60,True
2497,Basic,Spain,Smart TV,2022-08,182,True
2498,Standard,United States,Laptop,2022-08,0,False
2499,Standard,Canada,Tablet,2022-08,175,True
2500,Basic,United States,Smart TV,2022-08,156,True
